Date,FLL Checkpoint D,FLL Checkpoint E,FLL Checkpoint F,FLL Checkpoint G,FLL T1 Central,FLL T1 Checkpoint,FLL T2 Checkpoint,FLL T3E Checkpoint,FLL T3F Checkpoint,FLL T4 Checkpoint,Hour
2019-09-18,,,,,,485.0,91.0,306.0,266.0,709.0,18:00:00
2019-09-18,,,,,,101.0,18.0,103.0,268.0,724.0,19:00:00
2019-09-18,,,,,,23.0,8.0,13.0,190.0,431.0,20:00:00
2019-09-18,,,,,,11.0,,,83.0,206.0,21:00:00
2019-09-18,,,,,,18.0,,,91.0,66.0,22:00:00
2019-09-18,,,,,,,,,9.0,62.0,23:00:00
2019-09-19,,,,,,0.0,,,199.0,,03:00:00
2019-09-19,,,,,,429.0,220.0,512.0,506.0,122.0,04:00:00
2019-09-19,,,,,,816.0,308.0,522.0,529.0,675.0,05:00:00
2019-09-19,,,,,,679.0,414.0,446.0,549.0,1274.0,06:00:00
2019-09-19,,,,,,401.0,289.0,410.0,607.0,590.0,07:00:00
2019-09-19,,,,,,854.0,234.0,335.0,677.0,459.0,08:00:00
2019-09-19,,,,,,740.0,367.0,344.0,620.0,545.0,09:00:00
2019-09-19,,,,,,432.0,553.0,247.0,392.0,316.0,10:00:00
2019-09-19,,,,,,561.0,431.0,311.0,212.0,258.0,11:00:00
2019-09-19,,,,,,753.0,456.0,450.0,615.0,152.0,12:00:00
2019-09-19,,,,,,647.0,584.0,383.0,334.0,369.0,13:00:00
2019-09-19,,,,,,769.0,490.0,211.0,611.0,462.0,14:00:00
2019-09-19,,,,,,668.0,196.0,407.0,622.0,446.0,15:00:00
2019-09-19,,,,,,669.0,233.0,312.0,679.0,485.0,16:00:00
2019-09-19,,,,,,882.0,144.0,296.0,501.0,437.0,17:00:00
2019-09-19,,,,,,767.0,90.0,335.0,604.0,819.0,18:00:00
2019-09-19,,,,,,218.0,15.0,157.0,591.0,976.0,19:00:00
2019-09-19,,,,,,25.0,,43.0,564.0,808.0,20:00:00
2019-09-19,,,,,,11.0,,,359.0,511.0,21:00:00
2019-09-19,,,,,,2.0,,,165.0,274.0,22:00:00
2019-09-19,,,,,,,,,23.0,47.0,23:00:00
2019-09-20,,,,,,85.0,,,207.0,,03:00:00
2019-09-20,,,,,,564.0,270.0,411.0,566.0,126.0,04:00:00
2019-09-20,,,,,,874.0,384.0,581.0,693.0,748.0,05:00:00
2019-09-20,,,,,,780.0,600.0,406.0,582.0,1371.0,06:00:00
2019-09-20,,,,,,602.0,397.0,444.0,626.0,869.0,07:00:00
2019-09-20,,,,,,759.0,253.0,356.0,597.0,593.0,08:00:00
2019-09-20,,,,,,719.0,415.0,489.0,621.0,514.0,09:00:00
2019-09-20,,,,,,730.0,537.0,372.0,357.0,523.0,10:00:00
2019-09-20,,,,,,714.0,409.0,261.0,291.0,82.0,11:00:00
2019-09-20,,,,,,792.0,523.0,566.0,500.0,227.0,12:00:00
2019-09-20,,,,,,602.0,566.0,326.0,244.0,345.0,13:00:00
2019-09-20,,,,,,640.0,486.0,335.0,432.0,605.0,14:00:00
2019-09-20,,,,,,663.0,184.0,400.0,622.0,567.0,15:00:00
2019-09-20,,,,,,849.0,293.0,511.0,443.0,460.0,16:00:00
2019-09-20,,,,,,976.0,158.0,458.0,387.0,542.0,17:00:00
