Date,All,ANC,ATL,BOI,BZN,DEN,DFW,FLL,LAS,LAX,MIA,MCO,MSO,PDX,PHX,SEA,SJC,SFO,TPA,Total
2018-12-30,2403478.0,4744.0,76171.0,6743.0,3557,68815.0,63204.0,63921.0,62914.0,119346.0,70689.0,79406.0,1636,26614.0,52352.0,55218.0,20140.0,70063.0,36809.0,75478372.0
2018-12-31,1936681.0,4823.0,54533.0,5658.0,3203,52866.0,48050.0,54144.0,50567.0,100814.0,57687.0,68622.0,1401,22499.0,43438.0,46282.0,15154.0,57699.0,32416.0,61018255.0
2019-01-01,2136088.0,5071.0,61901.0,5472.0,2889,64688.0,49756.0,56218.0,62690.0,113156.0,63654.0,73449.0,1286,24242.0,51862.0,49470.0,17515.0,67822.0,33751.0,67565364.0
2019-01-02,2354510.0,5693.0,67656.0,6679.0,3013,68474.0,52233.0,61211.0,65708.0,127701.0,69682.0,80342.0,1510,24642.0,54566.0,51829.0,17211.0,69579.0,38346.0,73983839.0
2019-01-03,2211239.0,5774.0,61693.0,6094.0,2817,61094.0,53587.0,58182.0,61910.0,120483.0,69764.0,74916.0,1373,24705.0,51751.0,48022.0,16844.0,62746.0,35928.0,69582934.0
2019-01-04,2160942.0,5698.0,59096.0,6605.0,2793,62281.0,50584.0,58936.0,65032.0,116956.0,71005.0,77515.0,1415,22777.0,50395.0,46162.0,16905.0,62013.0,35226.0,68277224.0
2019-01-05,1986061.0,5350.0,55971.0,5866.0,2893,56309.0,45113.0,59794.0,52918.0,108418.0,72722.0,80409.0,1232,20463.0,46282.0,43009.0,14424.0,58329.0,32517.0,63125912.0
2019-01-06,2231586.0,5331.0,68310.0,6094.0,3226,66308.0,55883.0,62117.0,70743.0,115569.0,73654.0,77880.0,1263,22855.0,50029.0,44606.0,19937.0,60934.0,36538.0,70591185.0
2019-01-07,2050549.0,4924.0,60121.0,5767.0,2485,57746.0,54263.0,56394.0,58949.0,107423.0,67783.0,69331.0,1057,19941.0,46166.0,40489.0,17204.0,63366.0,32328.0,64700106.0
2019-01-08,1740080.0,4460.0,49833.0,5018.0,2028,46090.0,43929.0,48946.0,40233.0,94813.0,61403.0,58388.0,937,16910.0,35484.0,35386.0,20269.0,58690.0,26164.0,54884539.0
2019-01-09,1745521.0,4663.0,51276.0,4472.0,1692,45654.0,45062.0,45115.0,41898.0,93883.0,61060.0,55426.0,865,17397.0,38045.0,36189.0,14781.0,61107.0,23502.0,54858752.0
2019-01-10,1961306.0,4841.0,58711.0,4964.0,1745,51567.0,52963.0,47463.0,62671.0,100043.0,63671.0,58028.0,1028,20217.0,42054.0,42673.0,17337.0,67232.0,24853.0,61655545.0
2019-01-11,1977664.0,5008.0,61969.0,5142.0,1683,51191.0,53475.0,50316.0,71592.0,99595.0,65737.0,62640.0,899,21145.0,42068.0,44715.0,18115.0,63788.0,25147.0,62541655.0
2019-01-12,1611796.0,3679.0,49475.0,4449.0,1874,41425.0,41269.0,51198.0,50573.0,91423.0,64900.0,66819.0,693,15820.0,35573.0,34715.0,11370.0,51914.0,24154.0,51765609.0
2019-01-13,1977133.0,4161.0,62161.0,5092.0,2185,57198.0,46873.0,57013.0,67690.0,109697.0,69277.0,71876.0,1010,20964.0,47248.0,41825.0,15286.0,59974.0,30860.0,63126733.0
2019-01-14,1890187.5,4210.0,62655.5,4946.0,1661,54503.0,49175.0,52009.0,56069.0,95484.0,61847.0,64485.0,835,19834.0,42494.0,38387.0,13371.0,55700.0,27266.0,59628201.0
2019-01-15,1610144.0,4370.0,56266.0,4326.0,1582,42200.0,41857.0,40981.0,37334.0,83315.0,57705.0,52329.0,806,17095.0,36222.0,35294.0,11870.0,52906.0,22511.0,50755887.0
2019-01-16,1790635.0,4825.0,64372.0,4755.0,1475,45077.0,47486.0,40752.0,43221.0,88937.0,57429.0,49706.0,826,19389.0,40978.0,40207.0,14624.0,57172.0,22844.0,55941882.0
2019-01-17,2148157.0,5156.0,69476.0,5816.0,1845,57166.0,57422.0,47108.0,56905.0,105155.0,59803.0,54961.0,1184,24143.0,47598.0,50211.0,21126.0,68512.0,28581.0,66866715.0
2019-01-18,2280581.0,5092.0,71231.0,6382.0,1904,60750.0,61879.0,53554.0,56170.0,108469.0,66277.0,64170.0,1071,25715.0,49115.0,54759.0,23864.0,77009.0,29914.0,71176982.0
2019-01-19,1606917.0,3658.0,49044.0,4263.0,1771,41496.0,40808.0,48503.0,38306.0,87739.0,61995.0,56056.0,622,17205.0,36777.0,38254.0,13957.0,56247.0,23650.0,51173916.0
2019-01-20,1783314.0,4043.0,55765.0,4439.0,2210,52372.0,44336.0,53442.0,70833.0,100982.0,67704.0,63256.0,774,18905.0,51730.0,37279.0,13497.0,54379.0,29624.0,57644948.0
2019-01-21,2185585.0,4696.0,67983.0,5713.0,2292,67341.0,54583.0,55255.0,76607.0,106721.0,64853.0,71209.0,1136,24913.0,59371.0,47797.0,17705.0,63719.0,35534.0,69226171.0
2019-01-22,1809663.0,4262.0,55506.0,5263.0,2307,54471.0,44647.0,47042.0,53736.0,90760.0,58250.0,61889.0,927,19532.0,47279.0,39420.0,12601.0,50190.0,31641.0,57187902.0
2019-01-23,1768423.0,4280.0,54657.0,4642.0,1799,47861.0,45309.0,43159.0,45507.0,85087.0,54474.0,63077.0,791,19247.0,42942.0,38121.0,13654.0,52519.0,27849.0,55450298.0
2019-01-24,1997087.0,4849.0,60932.0,5210.0,1701,51982.0,54175.0,44670.0,62273.0,96334.0,57815.0,59343.0,1020,21769.0,43741.0,44416.0,18087.0,59645.0,27083.0,62315588.0
2019-01-25,2061617.0,4734.0,63004.0,5719.0,1870,54436.0,54710.0,49409.0,71627.0,99065.0,63309.0,64668.0,929,22157.0,44446.0,47432.0,20741.0,65776.0,25989.0,64829530.0
2019-01-26,1577399.0,3282.0,45196.0,3606.0,2169,38712.0,35896.0,49942.0,55281.0,85662.0,64149.0,65544.0,732,15838.0,35577.0,33861.0,11532.0,50006.0,23578.0,50501070.0
2019-01-27,2018377.0,3875.0,60839.0,4705.0,2537,57479.0,46550.0,54956.0,75501.0,105852.0,67800.0,70431.0,961,20300.0,49061.0,40966.0,17492.0,64134.0,34744.0,64255256.0
2019-01-28,1868239.0,4370.0,60920.0,4924.0,1939,56846.0,51167.0,51995.0,66335.0,96715.0,63319.0,65150.0,890,20547.0,47276.0,42152.0,13854.0,56790.0,31879.0,59860037.0
2019-01-29,1539295.0,4093.0,41421.0,4339.0,1966,43320.0,40214.0,40909.0,44312.0,78857.0,54554.0,53131.0,772,16216.0,37561.0,35086.0,11307.0,44162.0,24235.0,48605634.0
2019-01-30,1598703.0,4514.0,44231.0,4385.0,1585,43274.0,47018.0,38652.0,46817.0,85123.0,56510.0,53563.0,718,18368.0,38892.0,37034.0,13015.0,53000.0,22650.0,50731692.0
2019-01-31,1944506.0,5124.0,55131.0,5260.0,1753,54348.0,54796.0,43665.0,56721.0,100156.0,59983.0,55494.0,1024,22110.0,44121.0,44403.0,18037.0,61131.0,26520.0,60984213.0
2019-02-01,2085572.0,5377.0,56646.0,5634.0,1827,57797.0,55280.0,47121.0,52482.0,103244.0,62531.0,63684.0,1018,22753.0,47542.0,47727.0,20789.0,66427.0,28423.0,65065270.0
2019-02-02,1597570.0,3371.0,41763.0,3946.0,2121,42753.0,36443.0,49918.0,38737.0,86474.0,62094.0,61930.0,723,16019.0,42048.0,34240.0,11730.0,50358.0,25183.0,50716363.0
2019-02-03,1798671.0,3862.0,51609.0,4442.0,2373,53405.0,41332.0,51655.0,60074.0,90728.0,66103.0,65296.0,881,19027.0,53651.0,37819.0,13845.0,52685.0,29562.0,57369892.0
2019-02-04,2010475.0,4443.0,101999.0,5374.0,2267,60030.0,51296.0,51497.0,75571.0,90465.0,63303.0,65119.0,1086,21514.0,59273.0,37592.0,13934.0,52303.0,29871.0,64270660.0
2019-02-05,1660169.0,4259.0,64291.0,4560.0,2166,44970.0,41356.0,41525.0,54657.0,78274.0,54682.0,53421.0,982,17370.0,43086.0,35886.0,11714.0,46399.0,24665.0,52480272.0
2019-02-06,1763252.0,4764.0,53347.0,4815.0,1680,45833.0,46909.0,37447.0,48595.0,84366.0,53864.0,50596.0,888,18934.0,44629.0,38453.0,14699.0,55791.0,25358.0,55007996.0
2019-02-07,2070541.0,4892.0,60358.0,5618.0,1970,55071.0,55136.0,41697.0,62762.0,100225.0,55039.0,57099.0,1075,22136.0,47233.0,47594.0,20506.0,67510.0,27612.0,64424398.0
2019-02-08,2142789.0,4688.0,65626.0,5425.0,2184,57411.0,56604.0,47563.0,63693.0,103576.0,61307.0,64324.0,1002,23375.0,45716.0,49021.0,21603.0,70111.0,28679.0,66969143.0
2019-02-09,1654630.0,3582.0,47443.0,3950.0,2254,43469.0,37340.0,49734.0,46302.0,89380.0,61983.0,69509.0,730,16163.0,38970.0,28008.0,12523.0,54509.0,27251.0,52562318.0
2019-02-10,2112550.0,4304.0,64374.0,4916.0,2660,61253.0,49858.0,56685.0,74937.0,110048.0,69024.0,71935.0,907,22721.0,54892.0,41352.0,16711.0,62918.0,35121.0,67026954.0
2019-02-11,2062122.0,4077.0,61949.0,4990.0,2224,61218.0,53230.0,52825.0,68788.0,104292.0,64224.0,70669.0,865,22240.0,52206.0,34820.0,14844.0,58668.0,34168.0,64989005.0
2019-02-12,1629127.0,4571.0,49636.0,4903.0,2053,46534.0,41168.0,40183.0,45274.0,88053.0,52468.0,57165.0,882,17664.0,42049.0,33569.0,12170.0,49393.0,26832.0,51542258.0
2019-02-13,1960241.0,5240.0,58470.0,4923.0,1937,49639.0,49461.0,43660.0,50198.0,96343.0,57583.0,58935.0,887,20392.0,45502.0,43332.0,16828.0,57674.0,28130.0,60873649.0
2019-02-14,2233965.0,5270.0,73710.0,5717.0,2064,60714.0,57624.0,45754.0,52410.0,111363.0,57453.0,66532.0,1043,24244.0,47451.0,51546.0,22764.0,75060.0,29017.0,69474531.0
2019-02-15,2371966.0,5091.0,79819.0,6187.0,2119,65705.0,57740.0,51364.0,62193.0,116593.0,64540.0,69563.0,1182,24828.0,50313.0,58886.0,25821.0,84186.0,30565.0,74183299.0
2019-02-16,1860728.0,3897.0,60745.0,4217.0,2007,45309.0,38927.0,51352.0,47643.0,96498.0,62478.0,65694.0,752,17574.0,40900.0,49278.0,16663.0,68219.0,27402.0,58830701.0
2019-02-17,2083480.0,4393.0,66009.0,4999.0,2645,58041.0,46999.0,56890.0,68837.0,105683.0,69276.0,70059.0,990,20311.0,51597.0,50477.0,18549.0,64814.0,33894.0,66123617.0
2019-02-18,2404707.0,5417.0,72772.0,6236.0,2159,72933.0,57521.0,57873.0,74604.0,114501.0,67129.0,73890.0,1096,27106.0,63569.0,55339.0,21816.0,72382.0,36380.0,75534962.0
2019-02-19,2107256.0,5018.0,62971.0,6142.0,2253,61217.0,48613.0,52358.0,55743.0,97775.0,60224.0,68692.0,1248,24707.0,55220.0,49673.0,17755.0,57771.0,34183.0,65905693.0
2019-02-20,1952851.0,5272.0,61138.0,5559.0,2217,54597.0,50052.0,45811.0,56942.0,95751.0,58319.0,64325.0,1042,22446.0,50671.0,45160.0,16979.0,58516.0,31087.0,61540361.0
2019-02-21,2278733.0,5172.0,71260.0,6093.0,2691,61842.0,60495.0,53972.0,60680.0,107773.0,64341.0,71219.0,1208,24694.0,55155.0,48530.0,19808.0,65843.0,36155.0,71120336.0
2019-02-22,2341196.0,5026.0,69892.0,6292.0,2461,63367.0,60843.0,57566.0,77351.0,112581.0,67262.0,75034.0,1149,25619.0,54636.0,50099.0,22515.0,71317.0,36334.0,73533204.0
2019-02-23,1852262.0,4610.0,50566.0,4790.0,2558,53016.0,43074.0,59125.0,53394.0,95205.0,65846.0,78991.0,807,18095.0,47201.0,37376.0,13175.0,54832.0,33140.0,59000209.0
2019-02-24,2205593.0,4916.0,69094.0,5988.0,3161,66331.0,55438.0,60087.0,73584.0,110051.0,68272.0,76325.0,1031,22627.0,57097.0,44246.0,18402.0,64282.0,36277.0,69903006.0
2019-02-25,2167324.0,5015.0,74183.0,5754.0,2242,65145.0,56463.0,57671.0,68573.0,107964.0,66207.0,74339.0,991,23104.0,57240.0,42299.0,16343.0,59059.0,36760.0,68621652.0
2019-02-26,1867244.0,4625.0,56356.0,4983.0,2158,51536.0,45326.0,51557.0,50352.0,92636.0,60609.0,67562.0,1096,20022.0,49507.0,36739.0,14103.0,49183.0,33437.0,58791817.0
2019-02-27,2020876.0,5193.0,58743.0,4938.0,2348,53040.0,52285.0,49285.0,54950.0,96473.0,61472.0,63318.0,939,21837.0,50914.0,42461.0,15610.0,59674.0,32663.0,63115637.0
2019-02-28,2310330.0,5352.0,70789.0,6177.0,2454,61654.0,60416.0,54121.0,59872.0,109843.0,63733.0,65966.0,1153,24767.0,55134.0,51209.0,21079.0,70784.0,33974.0,71884289.0
2019-03-01,2358886.0,5493.0,75602.0,5861.0,2269,61230.0,59631.0,55919.0,59724.0,111118.0,60224.0,70009.0,1171,25980.0,55558.0,52939.0,22854.0,73856.0,34194.0,73353506.0
2019-03-02,1888032.0,4794.0,59656.0,3886.0,2544,46450.0,40413.0,56516.0,48478.0,93157.0,63254.0,74389.0,770,18044.0,48672.0,37154.0,12687.0,53282.0,31925.0,59376769.0
2019-03-03,2233873.0,5696.0,68709.0,5739.0,3298,60133.0,54750.0,59271.0,75954.0,106952.0,67216.0,72627.0,951,22233.0,59019.0,44777.0,17639.0,61861.0,35604.0,70215042.0
2019-03-04,2185463.0,5935.0,69163.0,5556.0,2377,64060.0,62024.0,58399.0,73171.0,99251.0,65449.0,69421.0,1024,22822.0,59340.0,42455.0,15008.0,58126.0,35531.0,68803569.0
2019-03-05,1910863.0,5572.0,55262.0,4769.0,2307,49065.0,48555.0,50838.0,51586.0,86981.0,60318.0,63577.0,1025,19492.0,51555.0,39099.0,13085.0,48380.0,32218.0,59609773.0
2019-03-06,2080093.0,5610.0,60129.0,4941.0,2252,54131.0,57296.0,47219.0,55764.0,94740.0,58862.0,63698.0,930,21830.0,53637.0,42996.0,16134.0,57082.0,33233.0,64578287.0
2019-03-07,2333383.0,5990.0,72483.0,5734.0,2549,58522.0,68342.0,50281.0,59054.0,107945.0,60748.0,66010.0,1149,24243.0,56042.0,49533.0,21686.0,71263.0,34629.0,72365022.0
2019-03-08,2471524.0,6128.0,78324.0,5776.0,2254,63768.0,74694.0,54382.0,61845.0,115368.0,64251.0,73590.0,1001,24829.0,61596.0,50534.0,23155.0,75486.0,36389.0,76860314.0
2019-03-09,2089702.0,5107.0,62188.5,4020.0,2591,52148.5,65843.0,57589.0,49508.0,99851.0,65277.0,77677.0,704,17538.0,58122.0,39609.0,13391.0,56092.0,37890.0,65602984.0
2019-03-10,2415105.0,5680.0,72766.0,5820.0,3057,66429.0,70205.0,61357.0,76107.0,115900.0,69539.0,77043.0,1079,23181.0,68130.0,45718.0,17971.0,64240.0,41191.0,75832266.0
2019-03-11,2306406.0,6142.0,72046.0,5427.0,2266,65998.0,68210.0,59528.0,67250.0,105929.0,66237.0,72962.0,956,24111.0,63442.0,44006.0,15269.0,58611.0,38088.0,72217140.0
2019-03-12,2053707.0,6009.0,60496.0,4967.0,2228,61134.0,58428.0,51647.0,52069.0,95293.0,60716.0,68257.0,1139,20902.0,58027.0,40612.0,13070.0,52192.0,35293.0,64245606.0
2019-03-13,2117791.0,5594.0,61541.0,5406.0,2640,20018.0,58235.0,49827.0,57358.0,104340.0,58678.0,71531.0,880,22074.0,56500.0,45618.0,16673.0,62416.0,35042.0,65528318.0
2019-03-14,2428447.0,5558.0,74512.0,6727.0,2535,57263.0,64237.0,57496.0,64724.0,114515.0,65086.0,78323.0,1065,25072.0,61755.0,52080.0,21615.0,73994.0,40137.0,75705627.0
2019-03-15,2559206.0,5622.0,77821.0,6752.0,2913,76305.0,59311.0,62192.0,69458.0,119535.0,67214.0,81551.0,1179,25714.0,62074.0,53756.0,23542.0,77546.0,40428.0,79771985.0
2019-03-16,2208044.0,5076.0,62028.0,5650.0,3330,66960.0,49149.0,63826.0,60117.0,104289.0,67449.0,90804.0,912,20161.0,61069.0,43791.0,14546.0,61764.0,43540.0,69668479.0
2019-03-17,2475581.0,5556.0,73847.0,6595.0,3508,73692.0,58940.0,63642.0,77364.0,118535.0,68323.0,82080.0,1013,24434.0,67231.0,49611.0,19543.0,69264.0,42121.0,77671312.0
2019-03-18,2393485.0,5407.0,72118.0,6454.0,2590,68894.0,57286.0,61482.0,71356.0,115692.0,66010.0,77313.0,1197,26250.0,62213.0,52156.0,17026.0,65070.0,39455.0,74931514.0
2019-03-19,2120419.0,5269.0,60828.0,6121.0,2652,62698.0,46786.0,56013.0,55806.0,103508.0,58936.0,71984.0,1227,26025.0,55490.0,47178.0,15679.0,55791.0,37120.0,66379190.0
2019-03-20,2249279.0,5625.0,64419.0,6003.0,2509,67063.0,51002.0,54664.0,58357.0,108972.0,59114.0,70522.0,1121,29042.0,56650.0,51941.0,18694.0,66589.0,34948.0,70222758.0
2019-03-21,2439912.0,5402.0,73017.0,6432.0,2374,75142.0,56232.0,59386.0,67183.0,118850.0,64128.0,73257.0,1357,30456.0,56679.0,55488.0,23073.0,75917.0,35800.0,76280651.0
2019-03-22,2485112.0,5350.0,72597.0,6728.0,2548,78440.0,55187.0,61895.0,66231.0,121514.0,67873.0,73886.0,1498,30634.0,57833.0,55933.0,24568.0,79622.0,35533.0,77722394.0
2019-03-23,2160612.0,4333.0,59810.0,5484.0,2899,72477.0,39198.0,63966.0,59698.0,108051.0,68178.0,83241.0,1289,25683.0,55773.0,46747.0,15826.0,68047.0,39808.0,68488384.0
2019-03-24,2471654.0,4841.0,74491.0,6420.0,3271,77973.0,52943.0,63126.0,80011.0,120376.0,68535.0,77697.0,1169,27764.0,65795.0,52864.0,20743.0,75153.0,39956.0,77763106.0
2019-03-25,2360676.0,5045.0,72374.0,6187.0,2392,72244.0,56785.0,61382.0,72746.0,118293.0,64634.0,70690.0,1445,29239.0,59211.0,54773.0,19815.0,69242.0,37293.0,74312526.0
2019-03-26,2080748.0,5203.0,63586.0,5831.0,2078,63738.0,46728.0,54672.0,53360.0,110005.0,57974.0,62271.0,1197,28229.0,54338.0,49369.0,16453.0,60230.0,34240.0,65482902.0
2019-03-27,2202095.0,5315.5,66262.5,5501.0,1871,61343.5,53862.0,52886.0,58487.0,112706.0,56909.0,62887.0,1155,26674.0,56144.0,53064.0,19561.0,69408.0,33351.0,68919881.5
2019-03-28,2413681.0,5638.0,79981.0,5848.0,2188,61795.0,58993.0,53958.0,70111.0,122070.0,58942.0,69554.0,1000,25818.0,55767.0,57862.0,22556.0,77080.0,36024.0,75341630.0
2019-03-29,2464077.0,5650.0,89250.0,5217.0,2203,59328.0,58194.0,57007.0,69973.0,124835.0,61359.0,73250.0,1001,26320.0,57266.0,58582.0,24395.0,81418.0,36695.0,77121092.0
2019-03-30,2106402.0,4168.0,81404.0,4170.0,2599,51188.0,42236.0,59769.0,57438.0,110163.0,62966.0,82343.0,878,22844.0,53641.0,50474.0,16025.0,68766.0,40829.0,67059793.0
2019-03-31,2438956.0,4684.0,87626.0,5570.0,2842,64047.0,57052.0,59781.0,77673.0,122135.0,64916.0,75865.0,924,27028.0,59956.0,56385.0,22362.0,77504.0,39934.0,76865832.0
2019-04-01,2285774.0,4904.0,77344.0,4952.0,1990,55838.0,57400.0,58131.0,71819.0,115822.0,63307.0,69186.0,1099,26377.0,56572.0,55374.0,20400.0,70118.0,36914.0,72002055.0
2019-04-02,1955915.0,4768.0,68175.0,4475.0,1585,46560.0,46823.0,51725.0,53382.0,101616.0,58443.0,63270.0,1018,21703.0,49597.0,48645.0,16343.0,56261.0,33514.0,61671190.0
2019-04-03,2081301.0,5244.0,71117.0,4909.0,1594,51924.0,51329.0,47523.0,52140.0,101230.0,54470.0,63152.0,998,22870.0,50579.0,53852.0,17780.0,62865.0,31683.0,64950872.0
2019-04-04,2338877.0,5367.0,71264.0,5906.0,2000,62057.0,60777.0,50622.0,65237.0,111589.0,55137.0,64470.0,1111,25712.0,53788.0,60653.0,22179.0,71861.0,33763.0,72662374.0
2019-04-05,2404321.0,5160.0,68737.0,6008.0,1915,63084.0,60434.0,53709.0,65873.0,115766.0,58923.0,68259.0,1164,25839.0,55090.0,64856.0,23848.0,76707.0,34984.0,74784875.0
2019-04-06,1946265.0,4054.0,50806.0,4176.0,1553,47866.0,41414.0,55408.0,53203.0,99330.0,58438.0,76818.0,777,20276.0,37355.0,56533.0,15857.0,62423.0,37237.0,61353099.0
2019-04-07,2392003.0,4227.0,71882.0,5909.0,2071,66610.0,58827.0,58611.0,74736.0,116663.0,63516.0,74203.0,1030,24798.0,62601.0,59368.0,21198.0,69038.0,38658.0,75044747.0
2019-04-08,2308448.0,4661.0,73742.0,5332.0,1509,62063.0,59324.0,55623.0,71942.0,112619.0,58621.0,69209.0,1042,24684.0,55925.0,57044.0,19538.0,63103.0,37158.0,72193437.0
2019-04-09,2018982.0,4498.0,62770.0,4598.0,1345,50045.0,47400.0,47910.0,57739.0,97201.0,53458.0,62732.0,905,20829.0,48193.0,48891.0,15346.0,55380.0,32682.0,62756008.0
2019-04-10,2156846.0,5446.0,67987.0,4992.0,1492,40599.0,54315.0,44409.0,59345.0,101600.0,52840.0,60877.0,1071,21991.0,49169.0,47877.0,17831.0,65779.0,29298.0,66266132.0
2019-04-11,2411195.0,5790.0,81075.0,6133.0,1940,66093.0,60964.0,46329.0,69114.0,117449.0,55405.0,63276.0,1193,25288.0,52765.0,52228.0,24380.0,78473.0,31204.0,74682634.0
2019-04-12,2514350.0,5293.5,78535.0,6137.0,1721,67798.5,61783.0,49829.0,76946.0,123539.0,58045.0,67908.0,1243,25444.0,53302.0,50686.0,25631.0,83640.0,31787.0,77750406.0
2019-04-13,1991811.0,4489.0,58070.0,4025.0,1446,42446.0,38909.0,50365.0,59146.0,106272.0,57375.0,68883.0,833,17368.0,45097.0,35743.0,16931.0,65032.0,29551.0,61906784.0
2019-04-14,2373736.0,4598.0,77228.0,5327.0,1921,60491.0,59399.0,54872.0,78248.0,120269.0,60856.0,69170.0,1042,23135.0,55400.0,45529.0,22802.0,74212.0,34162.0,74048811.0
2019-04-15,2405014.0,4650.0,81327.0,5631.0,1561,59997.0,61536.0,54727.0,72218.0,123044.0,57227.0,66458.0,1081,24411.0,54112.0,43730.0,19581.0,68431.0,34308.0,74431828.0
2019-04-16,2136583.0,4653.0,62454.0,4629.0,1381,48772.0,49326.0,47971.0,57529.0,109302.0,55070.0,59866.0,1008,22292.0,48299.0,40396.0,17196.0,61888.0,31189.0,65719348.0
2019-04-17,2244912.0,5674.0,62509.0,5083.0,1733,56386.0,52204.0,49670.0,60086.0,108147.0,56768.0,63838.0,1083,24371.0,51146.0,46977.0,20348.0,70209.0,31842.0,69235486.0
2019-04-18,2540397.0,5530.0,76774.0,5947.0,2075,67630.0,66483.0,56703.0,67204.0,119210.0,61506.0,69876.0,1179,25541.0,55446.0,54313.0,24684.0,78196.0,36272.0,78470610.0
2019-04-19,2382599.0,5568.0,70425.0,5623.0,1740,64377.0,62164.0,51799.0,63425.0,117071.0,59728.0,69472.0,1247,25418.0,51523.0,55614.0,25484.0,78832.0,32354.0,74093769.0
2019-04-20,1921183.0,3971.0,52853.0,3501.0,1395,46478.0,40844.0,58093.0,56222.0,99416.0,67857.0,80016.0,814,18397.0,43615.0,42630.0,15569.0,61242.0,34615.0,60874673.0
2019-04-21,2287745.0,4096.0,69308.0,4833.0,1846,67219.0,53737.0,59336.0,77184.0,117544.0,69554.0,76563.0,938,23920.0,52382.0,50240.0,20873.0,70432.0,37424.0,72278066.0
2019-04-22,2519831.0,5090.0,78025.0,6222.0,1830,70438.0,62995.0,59701.0,72577.0,121881.0,66415.0,75884.0,1214,27320.0,57678.0,54441.0,21300.0,74704.0,39143.0,78509719.0
2019-04-23,2156032.0,4885.0,64849.0,5475.0,1687,56421.0,53359.0,53529.0,55603.0,108774.0,62110.0,69812.0,1137,24263.0,50738.0,46530.0,17625.0,63045.0,36118.0,67369424.0
2019-04-24,2181561.0,5574.0,65669.0,5505.0,1508,58636.0,57032.0,50744.0,53054.0,107182.0,60383.0,67024.0,1048,25451.0,51332.0,50531.0,20122.0,68131.0,35438.0,68151787.0
2019-04-25,2452388.0,5858.0,77488.0,6420.0,2028,66406.0,66450.0,54743.0,66786.0,119713.0,60977.0,72019.0,1144,27581.0,55750.0,57255.0,23230.0,75027.0,37002.0,76473359.0
2019-04-26,2446742.0,5567.0,78038.0,6424.0,1854,65272.0,63100.0,56747.0,72587.0,118922.0,65229.0,75210.0,1210,27803.0,56711.0,57453.0,24815.0,78440.0,37196.0,76728456.0
2019-04-27,1923759.0,3992.0,56307.0,4567.0,1084,44675.0,44842.0,54480.0,59139.0,103477.0,61745.0,77074.0,870,19974.0,48851.0,41781.0,15014.0,61079.0,34777.0,61070033.0
2019-04-28,2434314.0,4781.0,80832.0,5863.0,1585,63617.0,62484.0,56589.0,81622.0,121581.0,66265.0,74147.0,1252,25758.0,60524.0,52021.0,20860.0,73870.0,37545.0,76417130.0
2019-04-29,2338072.0,4980.0,76868.0,5693.0,1494,61926.0,61777.0,55385.0,73103.0,118188.0,61571.0,72856.0,1348,26585.0,55945.0,50032.0,19098.0,70582.0,36330.0,73343879.0
2019-04-30,2030161.0,4798.0,65304.0,5204.0,1325,51921.0,51014.0,50265.0,59763.0,108783.0,59156.0,69292.0,1015,23193.0,49456.0,44911.0,16321.0,62437.0,33650.0,64062935.0
2019-05-01,2183559.0,5619.0,63414.0,5282.0,1493,57700.0,62720.0,47134.0,56371.0,109057.0,58610.0,70370.0,1177,24242.0,51129.0,49726.0,18821.0,69582.0,33172.0,68227478.0
2019-05-02,2423762.0,5421.0,74780.0,6118.0,1788,65178.0,70020.0,50057.0,69566.0,118787.0,59634.0,69518.0,1160,26989.0,50791.0,57189.0,22471.0,77031.0,32961.0,75441555.0
2019-05-03,2469854.0,5827.0,83560.0,6295.0,1995,65910.0,67684.0,53062.0,67911.0,117465.0,62792.0,69493.0,1311,28107.0,50662.0,58248.0,25568.0,80781.0,32993.0,76962106.0
2019-05-04,1901918.5,4456.0,58579.0,4273.0,1848,44893.0,46302.0,48529.0,54954.0,103002.0,59287.0,69828.0,1002,20933.0,42266.0,42462.0,15473.0,60614.0,30466.0,59997982.5
2019-05-05,2440617.0,4720.0,79097.0,5981.0,2136,65488.0,60004.0,52423.0,83229.0,124716.0,64084.0,72572.0,1434,26755.0,52812.0,51284.0,20704.0,73760.0,32875.0,76161485.0
2019-05-06,2394464.0,5442.0,78676.0,6095.0,2228,63996.0,62481.0,51927.0,76182.0,117394.0,62124.0,74976.0,1544,27958.0,49809.0,51014.0,19028.0,67475.0,32103.0,74554132.0
2019-05-07,2035185.0,5230.0,65211.0,5065.0,1786,51469.0,49437.0,46221.0,55056.0,104912.0,57684.0,65906.0,1156,22786.0,47374.0,44063.0,15295.0,60145.0,30955.0,63529472.0
2019-05-08,2196369.0,5876.0,69459.0,5687.0,1946,60589.0,55267.0,45426.0,56028.0,110119.0,55417.0,66090.0,1320,24650.0,51121.0,51387.0,19023.0,67107.0,30276.0,68310987.0
2019-05-09,2478870.0,5861.0,79977.0,6470.0,1941,68005.0,70720.0,49777.0,71940.0,121806.0,57988.0,69893.0,1305,28296.0,52681.0,57757.0,23131.0,76101.0,32978.0,77098703.0
2019-05-10,2526116.0,5950.0,83999.0,6365.0,2027,70038.0,68735.0,51631.0,73118.0,120739.0,60932.0,73750.0,1415,28633.0,53765.0,57848.0,26265.0,82015.0,33200.0,78731987.0
2019-05-11,1920128.0,4302.0,58828.0,4840.0,1535,49922.0,47062.0,46880.0,55282.0,103061.0,57459.0,68802.0,917,19433.0,43818.0,44007.0,15580.0,62564.0,29135.0,60513429.0
